Date/Time,Active Energy (kcal),Source
2022-01-06 09:34:00,0.017,Alan’s Apple Watch
2022-01-06 09:34:01,0.017,Alan’s Apple Watch
2022-01-06 09:34:02,0.017,Alan’s Apple Watch
2022-01-06 09:34:03,0.017,Alan’s Apple Watch
2022-01-06 09:34:04,0.017,Alan’s Apple Watch
2022-01-06 09:34:05,0.017,Alan’s Apple Watch
2022-01-06 09:34:06,0.017,Alan’s Apple Watch
2022-01-06 09:34:07,0.017,Alan’s Apple Watch
2022-01-06 09:34:08,0.017,Alan’s Apple Watch
2022-01-06 09:34:09,0.017,Alan’s Apple Watch
2022-01-06 09:34:10,0.017,Alan’s Apple Watch
2022-01-06 09:34:11,0.017,Alan’s Apple Watch
2022-01-06 09:34:12,0.017,Alan’s Apple Watch
2022-01-06 09:34:13,0.017,Alan’s Apple Watch
2022-01-06 09:34:14,0.017,Alan’s Apple Watch
2022-01-06 09:34:15,0.017,Alan’s Apple Watch
2022-01-06 09:34:16,0.017,Alan’s Apple Watch
2022-01-06 09:34:17,0.017,Alan’s Apple Watch
2022-01-06 09:34:18,0.081,Alan’s Apple Watch
2022-01-06 09:34:19,0.18,Alan’s Apple Watch
2022-01-06 09:34:20,0.18,Alan’s Apple Watch
2022-01-06 09:34:21,0.23,Alan’s Apple Watch
2022-01-06 09:34:22,0.24,Alan’s Apple Watch
2022-01-06 09:34:23,0.24,Alan’s Apple Watch
2022-01-06 09:34:24,0.239,Alan’s Apple Watch
2022-01-06 09:34:25,0.239,Alan’s Apple Watch
2022-01-06 09:34:26,0.24,Alan’s Apple Watch
2022-01-06 09:34:27,0.24,Alan’s Apple Watch
2022-01-06 09:34:28,0.24,Alan’s Apple Watch
2022-01-06 09:34:29,0.24,Alan’s Apple Watch
2022-01-06 09:34:30,0.24,Alan’s Apple Watch
2022-01-06 09:34:31,0.207,Alan’s Apple Watch
2022-01-06 09:34:32,0.18,Alan’s Apple Watch
2022-01-06 09:34:33,0.18,Alan’s Apple Watch
2022-01-06 09:34:34,0.181,Alan’s Apple Watch
2022-01-06 09:34:35,0.181,Alan’s Apple Watch
2022-01-06 09:34:36,0.18,Alan’s Apple Watch
2022-01-06 09:34:37,0.179,Alan’s Apple Watch
2022-01-06 09:34:38,0.179,Alan’s Apple Watch
2022-01-06 09:34:39,0.179,Alan’s Apple Watch
2022-01-06 09:34:40,0.179,Alan’s Apple Watch
2022-01-06 09:34:41,0.179,Alan’s Apple Watch
2022-01-06 09:34:42,0.179,Alan’s Apple Watch
2022-01-06 09:34:43,0.179,Alan’s Apple Watch
2022-01-06 09:34:44,0.179,Alan’s Apple Watch
2022-01-06 09:34:45,0.179,Alan’s Apple Watch
2022-01-06 09:34:46,0.159,Alan’s Apple Watch
2022-01-06 09:34:47,0.017,Alan’s Apple Watch
2022-01-06 09:34:48,0.017,Alan’s Apple Watch
2022-01-06 09:34:49,0.017,Alan’s Apple Watch
2022-01-06 09:34:50,0.017,Alan’s Apple Watch
2022-01-06 09:34:51,0.017,Alan’s Apple Watch
2022-01-06 09:34:52,0.017,Alan’s Apple Watch
2022-01-06 09:34:53,0.017,Alan’s Apple Watch
2022-01-06 09:34:54,0.017,Alan’s Apple Watch
2022-01-06 09:34:55,0.017,Alan’s Apple Watch
2022-01-06 09:34:56,0.017,Alan’s Apple Watch
2022-01-06 09:34:57,0.017,Alan’s Apple Watch
2022-01-06 09:34:58,0.017,Alan’s Apple Watch
2022-01-06 09:34:59,0.079,Alan’s Apple Watch
2022-01-06 09:35:00,0.241,Alan’s Apple Watch
2022-01-06 09:35:01,0.241,Alan’s Apple Watch
2022-01-06 09:35:02,0.241,Alan’s Apple Watch
2022-01-06 09:35:03,0.241,Alan’s Apple Watch
2022-01-06 09:35:04,0.241,Alan’s Apple Watch
2022-01-06 09:35:05,0.241,Alan’s Apple Watch
2022-01-06 09:35:06,0.241,Alan’s Apple Watch
2022-01-06 09:35:07,0.24,Alan’s Apple Watch
2022-01-06 09:35:08,0.24,Alan’s Apple Watch
2022-01-06 09:35:09,0.241,Alan’s Apple Watch
2022-01-06 09:35:10,0.182,Alan’s Apple Watch
2022-01-06 09:35:11,0.183,Alan’s Apple Watch
2022-01-06 09:35:12,0.183,Alan’s Apple Watch
2022-01-06 09:35:13,0.183,Alan’s Apple Watch
2022-01-06 09:35:14,0.183,Alan’s Apple Watch
2022-01-06 09:35:15,0.186,Alan’s Apple Watch
2022-01-06 09:35:16,0.187,Alan’s Apple Watch
2022-01-06 09:35:17,0.187,Alan’s Apple Watch
2022-01-06 09:35:18,0.187,Alan’s Apple Watch
2022-01-06 09:35:19,0.187,Alan’s Apple Watch
2022-01-06 09:35:20,0.233,Alan’s Apple Watch
2022-01-06 09:35:21,0.253,Alan’s Apple Watch
2022-01-06 09:35:22,0.253,Alan’s Apple Watch
2022-01-06 09:35:23,0.252,Alan’s Apple Watch
2022-01-06 09:35:24,0.252,Alan’s Apple Watch
2022-01-06 09:35:25,0.252,Alan’s Apple Watch
2022-01-06 09:35:26,0.252,Alan’s Apple Watch
2022-01-06 09:35:27,0.252,Alan’s Apple Watch
2022-01-06 09:35:28,0.183,Alan’s Apple Watch
2022-01-06 09:35:29,0.183,Alan’s Apple Watch
2022-01-06 09:35:30,0.183,Alan’s Apple Watch
2022-01-06 09:35:31,0.183,Alan’s Apple Watch
2022-01-06 09:35:32,0.183,Alan’s Apple Watch
2022-01-06 09:35:33,0.183,Alan’s Apple Watch
2022-01-06 09:35:34,0.183,Alan’s Apple Watch
2022-01-06 09:35:35,0.174,Alan’s Apple Watch
2022-01-06 09:35:36,0.153,Alan’s Apple Watch
2022-01-06 09:35:37,0.153,Alan’s Apple Watch
2022-01-06 09:35:38,0.154,Alan’s Apple Watch
2022-01-06 09:35:39,0.154,Alan’s Apple Watch
2022-01-06 09:35:40,0.154,Alan’s Apple Watch
2022-01-06 09:35:41,0.154,Alan’s Apple Watch
2022-01-06 09:35:42,0.154,Alan’s Apple Watch
2022-01-06 09:35:43,0.206,Alan’s Apple Watch
2022-01-06 09:35:44,0.243,Alan’s Apple Watch
2022-01-06 09:35:45,0.241,Alan’s Apple Watch
2022-01-06 09:35:46,0.245,Alan’s Apple Watch
2022-01-06 09:35:47,0.243,Alan’s Apple Watch
2022-01-06 09:35:48,0.241,Alan’s Apple Watch
2022-01-06 09:35:49,0.24,Alan’s Apple Watch
2022-01-06 09:35:50,0.24,Alan’s Apple Watch
2022-01-06 09:35:51,0.24,Alan’s Apple Watch
2022-01-06 09:35:52,0.24,Alan’s Apple Watch
2022-01-06 09:35:53,0.24,Alan’s Apple Watch
2022-01-06 09:35:54,0.24,Alan’s Apple Watch
2022-01-06 09:35:55,0.24,Alan’s Apple Watch
2022-01-06 09:35:56,0.235,Alan’s Apple Watch
2022-01-06 09:35:57,0.234,Alan’s Apple Watch
2022-01-06 09:35:58,0.234,Alan’s Apple Watch
2022-01-06 09:35:59,0.234,Alan’s Apple Watch
2022-01-06 09:36:00,0.234,Alan’s Apple Watch
2022-01-06 09:36:01,0.233,Alan’s Apple Watch
2022-01-06 09:36:02,0.233,Alan’s Apple Watch
2022-01-06 09:36:03,0.233,Alan’s Apple Watch
2022-01-06 09:36:04,0.233,Alan’s Apple Watch
2022-01-06 09:36:05,0.233,Alan’s Apple Watch
2022-01-06 09:36:06,0.136,Alan’s Apple Watch
2022-01-06 09:36:07,0.017,Alan’s Apple Watch
2022-01-06 09:36:08,0.017,Alan’s Apple Watch
2022-01-06 09:36:09,0.017,Alan’s Apple Watch
2022-01-06 09:36:10,0.017,Alan’s Apple Watch
2022-01-06 09:36:11,0.017,Alan’s Apple Watch
2022-01-06 09:36:12,0.017,Alan’s Apple Watch
2022-01-06 09:36:13,0.017,Alan’s Apple Watch
2022-01-06 09:36:14,0.017,Alan’s Apple Watch
2022-01-06 09:36:15,0.017,Alan’s Apple Watch
2022-01-06 09:36:16,0.017,Alan’s Apple Watch
2022-01-06 09:36:17,0.017,Alan’s Apple Watch
2022-01-06 09:36:18,0.017,Alan’s Apple Watch
2022-01-06 09:36:19,0.017,Alan’s Apple Watch
2022-01-06 09:36:20,0.017,Alan’s Apple Watch
2022-01-06 09:36:21,0.017,Alan’s Apple Watch
2022-01-06 09:36:22,0.017,Alan’s Apple Watch
2022-01-06 09:36:23,0.017,Alan’s Apple Watch
2022-01-06 09:36:24,0.017,Alan’s Apple Watch
2022-01-06 09:36:25,0.017,Alan’s Apple Watch
2022-01-06 09:36:26,0.017,Alan’s Apple Watch
2022-01-06 09:36:27,0.017,Alan’s Apple Watch
2022-01-06 09:36:28,0.017,Alan’s Apple Watch
2022-01-06 09:36:29,0.017,Alan’s Apple Watch
2022-01-06 09:36:30,0.017,Alan’s Apple Watch
2022-01-06 09:36:31,0.017,Alan’s Apple Watch
2022-01-06 09:36:32,0.017,Alan’s Apple Watch
2022-01-06 09:36:33,0.017,Alan’s Apple Watch
2022-01-06 09:36:34,0.017,Alan’s Apple Watch
2022-01-06 09:36:35,0.017,Alan’s Apple Watch
2022-01-06 09:36:36,0.017,Alan’s Apple Watch
2022-01-06 09:36:37,0.017,Alan’s Apple Watch
2022-01-06 09:36:38,0.017,Alan’s Apple Watch
2022-01-06 09:36:39,0.017,Alan’s Apple Watch
2022-01-06 09:36:40,0.017,Alan’s Apple Watch
2022-01-06 09:36:41,0.017,Alan’s Apple Watch
2022-01-06 09:36:42,0.017,Alan’s Apple Watch
2022-01-06 09:36:43,0.017,Alan’s Apple Watch
2022-01-06 09:36:44,0.017,Alan’s Apple Watch
2022-01-06 09:36:45,0.017,Alan’s Apple Watch
2022-01-06 09:36:46,0.017,Alan’s Apple Watch
2022-01-06 09:36:47,0.017,Alan’s Apple Watch
2022-01-06 09:36:48,0.017,Alan’s Apple Watch
2022-01-06 09:36:49,0.017,Alan’s Apple Watch
2022-01-06 09:36:50,0.017,Alan’s Apple Watch
2022-01-06 09:36:51,0.017,Alan’s Apple Watch
2022-01-06 09:36:52,0.017,Alan’s Apple Watch
2022-01-06 09:36:53,0.017,Alan’s Apple Watch
2022-01-06 09:36:54,0.017,Alan’s Apple Watch
2022-01-06 09:36:55,0.017,Alan’s Apple Watch
2022-01-06 09:36:56,0.017,Alan’s Apple Watch
2022-01-06 09:36:57,0.017,Alan’s Apple Watch
2022-01-06 09:36:58,0.017,Alan’s Apple Watch
2022-01-06 09:36:59,0.017,Alan’s Apple Watch
2022-01-06 09:37:00,0.017,Alan’s Apple Watch
2022-01-06 09:37:01,0.017,Alan’s Apple Watch
2022-01-06 09:37:02,0.017,Alan’s Apple Watch
2022-01-06 09:37:03,0.017,Alan’s Apple Watch
2022-01-06 09:37:04,0.017,Alan’s Apple Watch
2022-01-06 09:37:05,0.017,Alan’s Apple Watch
2022-01-06 09:37:06,0.017,Alan’s Apple Watch
2022-01-06 09:37:07,0.017,Alan’s Apple Watch
2022-01-06 09:37:08,0.109,Alan’s Apple Watch
2022-01-06 09:37:09,0.138,Alan’s Apple Watch
2022-01-06 09:37:10,0.138,Alan’s Apple Watch
2022-01-06 09:37:11,0.138,Alan’s Apple Watch
2022-01-06 09:37:12,0.138,Alan’s Apple Watch
2022-01-06 09:37:13,0.138,Alan’s Apple Watch
2022-01-06 09:37:14,0.138,Alan’s Apple Watch
2022-01-06 09:37:15,0.138,Alan’s Apple Watch
2022-01-06 09:37:16,0.138,Alan’s Apple Watch
2022-01-06 09:37:17,0.138,Alan’s Apple Watch
2022-01-06 09:37:18,0.138,Alan’s Apple Watch
2022-01-06 09:37:19,0.138,Alan’s Apple Watch
2022-01-06 09:37:20,0.138,Alan’s Apple Watch
2022-01-06 09:37:21,0.138,Alan’s Apple Watch
2022-01-06 09:37:22,0.138,Alan’s Apple Watch
2022-01-06 09:37:23,0.138,Alan’s Apple Watch
2022-01-06 09:37:24,0.138,Alan’s Apple Watch
2022-01-06 09:37:25,0.138,Alan’s Apple Watch
2022-01-06 09:37:26,0.138,Alan’s Apple Watch
2022-01-06 09:37:27,0.138,Alan’s Apple Watch
2022-01-06 09:37:28,0.114,Alan’s Apple Watch
2022-01-06 09:37:29,0.017,Alan’s Apple Watch
2022-01-06 09:37:30,0.017,Alan’s Apple Watch
2022-01-06 09:37:31,0.017,Alan’s Apple Watch
2022-01-06 09:37:32,0.017,Alan’s Apple Watch
2022-01-06 09:37:33,0.017,Alan’s Apple Watch
2022-01-06 09:37:34,0.017,Alan’s Apple Watch
2022-01-06 09:37:35,0.017,Alan’s Apple Watch
2022-01-06 09:37:36,0.017,Alan’s Apple Watch
2022-01-06 09:37:37,0.017,Alan’s Apple Watch
2022-01-06 09:37:38,0.017,Alan’s Apple Watch
2022-01-06 09:37:39,0.017,Alan’s Apple Watch
2022-01-06 09:37:40,0.017,Alan’s Apple Watch
2022-01-06 09:37:41,0.017,Alan’s Apple Watch
2022-01-06 09:37:42,0.017,Alan’s Apple Watch
2022-01-06 09:37:43,0.017,Alan’s Apple Watch
2022-01-06 09:37:44,0.143,Alan’s Apple Watch
2022-01-06 09:37:45,0.179,Alan’s Apple Watch
2022-01-06 09:37:46,0.179,Alan’s Apple Watch
2022-01-06 09:37:47,0.179,Alan’s Apple Watch
2022-01-06 09:37:48,0.179,Alan’s Apple Watch
2022-01-06 09:37:49,0.179,Alan’s Apple Watch
2022-01-06 09:37:50,0.179,Alan’s Apple Watch
2022-01-06 09:37:51,0.179,Alan’s Apple Watch
2022-01-06 09:37:52,0.179,Alan’s Apple Watch
2022-01-06 09:37:53,0.179,Alan’s Apple Watch
2022-01-06 09:37:54,0.179,Alan’s Apple Watch
2022-01-06 09:37:55,0.179,Alan’s Apple Watch
2022-01-06 09:37:56,0.179,Alan’s Apple Watch
2022-01-06 09:37:57,0.029,Alan’s Apple Watch
2022-01-06 09:37:58,0.017,Alan’s Apple Watch
2022-01-06 09:37:59,0.017,Alan’s Apple Watch
2022-01-06 09:38:00,0.017,Alan’s Apple Watch
2022-01-06 09:38:01,0.017,Alan’s Apple Watch
2022-01-06 09:38:02,0.017,Alan’s Apple Watch
2022-01-06 09:38:03,0.017,Alan’s Apple Watch
2022-01-06 09:38:04,0.017,Alan’s Apple Watch
2022-01-06 09:38:05,0.017,Alan’s Apple Watch
2022-01-06 09:38:06,0.017,Alan’s Apple Watch
2022-01-06 09:38:07,0.017,Alan’s Apple Watch
2022-01-06 09:38:08,0.017,Alan’s Apple Watch
2022-01-06 09:38:09,0.017,Alan’s Apple Watch
2022-01-06 09:38:10,0.017,Alan’s Apple Watch
2022-01-06 09:38:11,0.017,Alan’s Apple Watch
2022-01-06 09:38:12,0.017,Alan’s Apple Watch
2022-01-06 09:38:13,0.017,Alan’s Apple Watch
2022-01-06 09:38:14,0.017,Alan’s Apple Watch
2022-01-06 09:38:15,0.017,Alan’s Apple Watch
2022-01-06 09:38:16,0.017,Alan’s Apple Watch
2022-01-06 09:38:17,0.076,Alan’s Apple Watch
2022-01-06 09:38:18,0.179,Alan’s Apple Watch
2022-01-06 09:38:19,0.179,Alan’s Apple Watch
2022-01-06 09:38:20,0.179,Alan’s Apple Watch
2022-01-06 09:38:21,0.179,Alan’s Apple Watch
2022-01-06 09:38:22,0.179,Alan’s Apple Watch
2022-01-06 09:38:23,0.179,Alan’s Apple Watch
2022-01-06 09:38:24,0.179,Alan’s Apple Watch
2022-01-06 09:38:25,0.179,Alan’s Apple Watch
2022-01-06 09:38:26,0.179,Alan’s Apple Watch
2022-01-06 09:38:27,0.165,Alan’s Apple Watch
2022-01-06 09:38:28,0.017,Alan’s Apple Watch
2022-01-06 09:38:29,0.017,Alan’s Apple Watch
2022-01-06 09:38:30,0.017,Alan’s Apple Watch
2022-01-06 09:38:31,0.017,Alan’s Apple Watch
2022-01-06 09:38:32,0.017,Alan’s Apple Watch
2022-01-06 09:38:33,0.017,Alan’s Apple Watch
2022-01-06 09:38:34,0.017,Alan’s Apple Watch
2022-01-06 09:38:35,0.017,Alan’s Apple Watch
2022-01-06 09:38:36,0.017,Alan’s Apple Watch
2022-01-06 09:38:37,0.017,Alan’s Apple Watch
2022-01-06 09:38:38,0.017,Alan’s Apple Watch
2022-01-06 09:38:39,0.017,Alan’s Apple Watch
2022-01-06 09:38:40,0.017,Alan’s Apple Watch
2022-01-06 09:38:41,0.017,Alan’s Apple Watch
2022-01-06 09:38:42,0.017,Alan’s Apple Watch
2022-01-06 09:38:43,0.017,Alan’s Apple Watch
2022-01-06 09:38:44,0.017,Alan’s Apple Watch
2022-01-06 09:38:45,0.017,Alan’s Apple Watch
2022-01-06 09:38:46,0.017,Alan’s Apple Watch
2022-01-06 09:38:47,0.017,Alan’s Apple Watch
2022-01-06 09:38:48,0.1,Alan’s Apple Watch
2022-01-06 09:38:49,0.178,Alan’s Apple Watch
2022-01-06 09:38:50,0.178,Alan’s Apple Watch
2022-01-06 09:38:51,0.178,Alan’s Apple Watch
2022-01-06 09:38:52,0.178,Alan’s Apple Watch
2022-01-06 09:38:53,0.178,Alan’s Apple Watch
2022-01-06 09:38:54,0.178,Alan’s Apple Watch
2022-01-06 09:38:55,0.178,Alan’s Apple Watch
2022-01-06 09:38:56,0.178,Alan’s Apple Watch
2022-01-06 09:38:57,0.178,Alan’s Apple Watch
2022-01-06 09:38:58,0.14,Alan’s Apple Watch
2022-01-06 09:38:59,0.017,Alan’s Apple Watch
2022-01-06 09:39:00,0.017,Alan’s Apple Watch
2022-01-06 09:39:01,0.017,Alan’s Apple Watch
2022-01-06 09:39:02,0.017,Alan’s Apple Watch
2022-01-06 09:39:03,0.017,Alan’s Apple Watch
2022-01-06 09:39:04,0.017,Alan’s Apple Watch
2022-01-06 09:39:05,0.017,Alan’s Apple Watch
2022-01-06 09:39:06,0.017,Alan’s Apple Watch
2022-01-06 09:39:07,0.017,Alan’s Apple Watch
2022-01-06 09:39:08,0.017,Alan’s Apple Watch
2022-01-06 09:39:09,0.017,Alan’s Apple Watch
2022-01-06 09:39:10,0.017,Alan’s Apple Watch
2022-01-06 09:39:11,0.017,Alan’s Apple Watch
2022-01-06 09:39:12,0.017,Alan’s Apple Watch
2022-01-06 09:39:13,0.017,Alan’s Apple Watch
2022-01-06 09:39:14,0.017,Alan’s Apple Watch
2022-01-06 09:39:15,0.017,Alan’s Apple Watch
2022-01-06 09:39:16,0.057,Alan’s Apple Watch
2022-01-06 09:39:17,0.181,Alan’s Apple Watch
2022-01-06 09:39:18,0.181,Alan’s Apple Watch
2022-01-06 09:39:19,0.181,Alan’s Apple Watch
2022-01-06 09:39:20,0.181,Alan’s Apple Watch
2022-01-06 09:39:21,0.181,Alan’s Apple Watch
2022-01-06 09:39:22,0.182,Alan’s Apple Watch
2022-01-06 09:39:23,0.182,Alan’s Apple Watch
2022-01-06 09:39:24,0.181,Alan’s Apple Watch
2022-01-06 09:39:25,0.181,Alan’s Apple Watch
2022-01-06 09:39:26,0.181,Alan’s Apple Watch
2022-01-06 09:39:27,0.023,Alan’s Apple Watch
2022-01-06 09:39:28,0.017,Alan’s Apple Watch
2022-01-06 09:39:29,0.017,Alan’s Apple Watch
2022-01-06 09:39:30,0.017,Alan’s Apple Watch
2022-01-06 09:39:31,0.017,Alan’s Apple Watch
2022-01-06 09:39:32,0.017,Alan’s Apple Watch
2022-01-06 09:39:33,0.017,Alan’s Apple Watch
2022-01-06 09:39:34,0.017,Alan’s Apple Watch
2022-01-06 09:39:35,0.017,Alan’s Apple Watch
2022-01-06 09:39:36,0.017,Alan’s Apple Watch
2022-01-06 09:39:37,0.017,Alan’s Apple Watch
2022-01-06 09:39:38,0.017,Alan’s Apple Watch
2022-01-06 09:39:39,0.017,Alan’s Apple Watch
2022-01-06 09:39:40,0.017,Alan’s Apple Watch
2022-01-06 09:39:41,0.017,Alan’s Apple Watch
2022-01-06 09:39:42,0.017,Alan’s Apple Watch
2022-01-06 09:39:43,0.017,Alan’s Apple Watch
2022-01-06 09:39:44,0.017,Alan’s Apple Watch
2022-01-06 09:39:45,0.184,Alan’s Apple Watch
2022-01-06 09:39:46,0.189,Alan’s Apple Watch
2022-01-06 09:39:47,0.189,Alan’s Apple Watch
2022-01-06 09:39:48,0.189,Alan’s Apple Watch
2022-01-06 09:39:49,0.189,Alan’s Apple Watch
2022-01-06 09:39:50,0.189,Alan’s Apple Watch
2022-01-06 09:39:51,0.189,Alan’s Apple Watch
2022-01-06 09:39:52,0.189,Alan’s Apple Watch
2022-01-06 09:39:53,0.189,Alan’s Apple Watch
2022-01-06 09:39:54,0.189,Alan’s Apple Watch
2022-01-06 09:39:55,0.07,Alan’s Apple Watch
2022-01-06 09:39:56,0.017,Alan’s Apple Watch
2022-01-06 09:39:57,0.017,Alan’s Apple Watch
2022-01-06 09:39:58,0.017,Alan’s Apple Watch
2022-01-06 09:39:59,0.017,Alan’s Apple Watch
2022-01-06 09:40:00,0.017,Alan’s Apple Watch
2022-01-06 09:40:01,0.017,Alan’s Apple Watch
2022-01-06 09:40:02,0.017,Alan’s Apple Watch
2022-01-06 09:40:03,0.017,Alan’s Apple Watch
2022-01-06 09:40:04,0.017,Alan’s Apple Watch
2022-01-06 09:40:05,0.017,Alan’s Apple Watch
2022-01-06 09:40:06,0.017,Alan’s Apple Watch
2022-01-06 09:40:07,0.017,Alan’s Apple Watch
2022-01-06 09:40:08,0.017,Alan’s Apple Watch
2022-01-06 09:40:09,0.017,Alan’s Apple Watch
2022-01-06 09:40:10,0.017,Alan’s Apple Watch
2022-01-06 09:40:11,0.017,Alan’s Apple Watch
2022-01-06 09:40:12,0.017,Alan’s Apple Watch
2022-01-06 09:40:13,0.017,Alan’s Apple Watch
2022-01-06 09:40:14,0.017,Alan’s Apple Watch
2022-01-06 09:40:15,0.017,Alan’s Apple Watch
2022-01-06 09:40:16,0.017,Alan’s Apple Watch
2022-01-06 09:40:17,0.017,Alan’s Apple Watch
2022-01-06 09:40:18,0.017,Alan’s Apple Watch
2022-01-06 09:40:19,0.017,Alan’s Apple Watch
2022-01-06 09:40:20,0.017,Alan’s Apple Watch
2022-01-06 09:40:21,0.017,Alan’s Apple Watch
2022-01-06 09:40:22,0.017,Alan’s Apple Watch
2022-01-06 09:40:23,0.017,Alan’s Apple Watch
2022-01-06 09:40:24,0.017,Alan’s Apple Watch
2022-01-06 09:40:25,0.017,Alan’s Apple Watch
2022-01-06 09:40:26,0.017,Alan’s Apple Watch
2022-01-06 09:40:27,0.017,Alan’s Apple Watch
2022-01-06 09:40:28,0.017,Alan’s Apple Watch
2022-01-06 09:40:29,0.017,Alan’s Apple Watch
2022-01-06 09:40:30,0.017,Alan’s Apple Watch
2022-01-06 09:40:31,0.017,Alan’s Apple Watch
2022-01-06 09:40:32,0.017,Alan’s Apple Watch
2022-01-06 09:40:33,0.017,Alan’s Apple Watch
2022-01-06 09:40:34,0.017,Alan’s Apple Watch
2022-01-06 09:40:35,0.017,Alan’s Apple Watch
2022-01-06 09:40:36,0.017,Alan’s Apple Watch
2022-01-06 09:40:37,0.017,Alan’s Apple Watch
2022-01-06 09:40:38,0.017,Alan’s Apple Watch
2022-01-06 09:40:39,0.017,Alan’s Apple Watch
2022-01-06 09:40:40,0.017,Alan’s Apple Watch
2022-01-06 09:40:41,0.085,Alan’s Apple Watch
2022-01-06 09:40:42,0.177,Alan’s Apple Watch
2022-01-06 09:40:43,0.177,Alan’s Apple Watch
2022-01-06 09:40:44,0.177,Alan’s Apple Watch
2022-01-06 09:40:45,0.177,Alan’s Apple Watch
2022-01-06 09:40:46,0.177,Alan’s Apple Watch
2022-01-06 09:40:47,0.177,Alan’s Apple Watch
2022-01-06 09:40:48,0.177,Alan’s Apple Watch
2022-01-06 09:40:49,0.177,Alan’s Apple Watch
2022-01-06 09:40:50,0.177,Alan’s Apple Watch
2022-01-06 09:40:51,0.177,Alan’s Apple Watch
2022-01-06 09:40:52,0.177,Alan’s Apple Watch
2022-01-06 09:40:53,0.177,Alan’s Apple Watch
2022-01-06 09:40:54,0.085,Alan’s Apple Watch
2022-01-06 09:40:55,0.017,Alan’s Apple Watch
2022-01-06 09:40:56,0.017,Alan’s Apple Watch
2022-01-06 09:40:57,0.017,Alan’s Apple Watch
2022-01-06 09:40:58,0.017,Alan’s Apple Watch
2022-01-06 09:40:59,0.017,Alan’s Apple Watch
2022-01-06 09:41:00,0.017,Alan’s Apple Watch
2022-01-06 09:41:01,0.017,Alan’s Apple Watch
2022-01-06 09:41:02,0.017,Alan’s Apple Watch
2022-01-06 09:41:03,0.017,Alan’s Apple Watch
2022-01-06 09:41:04,0.017,Alan’s Apple Watch
2022-01-06 09:41:05,0.017,Alan’s Apple Watch
2022-01-06 09:41:06,0.017,Alan’s Apple Watch
2022-01-06 09:41:07,0.017,Alan’s Apple Watch
2022-01-06 09:41:08,0.017,Alan’s Apple Watch
2022-01-06 09:41:09,0.017,Alan’s Apple Watch
2022-01-06 09:41:10,0.017,Alan’s Apple Watch
2022-01-06 09:41:11,0.017,Alan’s Apple Watch
2022-01-06 09:41:12,0.017,Alan’s Apple Watch
2022-01-06 09:41:13,0.017,Alan’s Apple Watch
2022-01-06 09:41:14,0.017,Alan’s Apple Watch
2022-01-06 09:41:15,0.017,Alan’s Apple Watch
2022-01-06 09:41:16,0.017,Alan’s Apple Watch
2022-01-06 09:41:17,0.017,Alan’s Apple Watch
2022-01-06 09:41:18,0.017,Alan’s Apple Watch
2022-01-06 09:41:19,0.017,Alan’s Apple Watch
2022-01-06 09:41:20,0.017,Alan’s Apple Watch
2022-01-06 09:41:21,0.017,Alan’s Apple Watch
2022-01-06 09:41:22,0.017,Alan’s Apple Watch
2022-01-06 09:41:23,0.017,Alan’s Apple Watch
2022-01-06 09:41:24,0.017,Alan’s Apple Watch
2022-01-06 09:41:25,0.137,Alan’s Apple Watch
2022-01-06 09:41:26,0.181,Alan’s Apple Watch
2022-01-06 09:41:27,0.19,Alan’s Apple Watch
2022-01-06 09:41:28,0.238,Alan’s Apple Watch
2022-01-06 09:41:29,0.238,Alan’s Apple Watch
2022-01-06 09:41:30,0.266,Alan’s Apple Watch
2022-01-06 09:41:31,0.285,Alan’s Apple Watch
2022-01-06 09:41:32,0.285,Alan’s Apple Watch
2022-01-06 09:41:33,0.285,Alan’s Apple Watch
2022-01-06 09:41:34,0.285,Alan’s Apple Watch
2022-01-06 09:41:35,0.285,Alan’s Apple Watch
2022-01-06 09:41:36,0.285,Alan’s Apple Watch
2022-01-06 09:41:37,0.285,Alan’s Apple Watch
2022-01-06 09:41:38,0.285,Alan’s Apple Watch
2022-01-06 09:41:39,0.285,Alan’s Apple Watch
2022-01-06 09:41:40,0.255,Alan’s Apple Watch
2022-01-06 09:41:41,0.189,Alan’s Apple Watch
2022-01-06 09:41:42,0.189,Alan’s Apple Watch
2022-01-06 09:41:43,0.189,Alan’s Apple Watch
2022-01-06 09:41:44,0.189,Alan’s Apple Watch
2022-01-06 09:41:45,0.187,Alan’s Apple Watch
2022-01-06 09:41:46,0.179,Alan’s Apple Watch
2022-01-06 09:41:47,0.179,Alan’s Apple Watch
2022-01-06 09:41:48,0.179,Alan’s Apple Watch
2022-01-06 09:41:49,0.179,Alan’s Apple Watch
2022-01-06 09:41:50,0.179,Alan’s Apple Watch
2022-01-06 09:41:51,0.178,Alan’s Apple Watch
2022-01-06 09:41:52,0.178,Alan’s Apple Watch
2022-01-06 09:41:53,0.178,Alan’s Apple Watch
2022-01-06 09:41:54,0.178,Alan’s Apple Watch
2022-01-06 09:41:55,0.178,Alan’s Apple Watch
2022-01-06 09:41:56,0.178,Alan’s Apple Watch
2022-01-06 09:41:57,0.178,Alan’s Apple Watch
2022-01-06 09:41:58,0.178,Alan’s Apple Watch
2022-01-06 09:41:59,0.178,Alan’s Apple Watch
2022-01-06 09:42:00,0.178,Alan’s Apple Watch
2022-01-06 09:42:01,0.057,Alan’s Apple Watch
